id,lat,lon,area,depth,hydrolakes,elevation
lake_39650,73.75,83.75,0.15,17.58,1128153,67
lake_39651,73.75,84.75,2.51,16.32,125182,89
lake_39652,73.75,85.75,0.51,8.5,1128216,18
lake_39653,73.75,86.25,3.88,8.69,125136,15
lake_39654,73.75,86.75,0.13,14.17,1127752,8
lake_39655,73.75,87.25,1.01,17.94,124897,11
lake_39656,73.75,87.75,1.09,11.73,124910,9
lake_39657,73.75,88.25,0.5,10.43,1127212,122
lake_39658,73.75,88.75,0.42,7.93,1126933,122
lake_39659,73.75,89.25,1.12,9.02,125102,27
lake_39660,73.75,89.75,1.18,19.75,125189,69
lake_39661,73.75,90.25,0.2,5.49,1126895,32
lake_39662,73.75,90.75,0.81,7.89,1127615,18
lake_39663,73.75,91.25,0.11,9.98,1126766,169
lake_39664,73.75,91.75,2.58,15.85,125090,123
lake_39665,73.75,92.25,86.95,21.97,10750,31
lake_39666,73.75,92.75,1.98,16.85,125058,51
lake_39667,73.75,93.25,2.6,12.29,124990,193
lake_39668,73.75,93.75,3.73,39.31,125103,6
lake_39669,73.75,94.25,0.85,16.89,1127632,18
lake_39670,73.75,94.75,0.73,19.3,1127528,197
lake_39671,73.75,95.25,0.33,11.78,1126779,301
lake_39672,73.75,95.75,2.04,16.67,125133,117
lake_39673,73.75,96.25,1.55,15.12,125043,76
lake_39674,73.75,96.75,0.46,10.67,1126925,12
lake_39675,73.75,97.25,10.09,11.92,10742,16
lake_39676,73.75,97.75,55.12,24.54,10758,81
lake_39677,73.75,98.25,6.31,18.32,124935,52
lake_39678,73.75,98.75,10.83,21.58,10744,53
lake_39679,73.75,99.25,1.87,12.09,124918,73
lake_39680,73.75,99.75,6.37,22.43,125064,65
lake_39681,73.75,100.25,2.35,15.66,125071,55
lake_39682,73.75,100.75,3.02,15.82,124929,88
lake_39683,73.75,101.25,25.61,22.04,10760,39
lake_39684,73.75,101.75,3.02,18.02,124962,99
lake_39685,73.75,102.25,1.7,17.83,124960,61
lake_39686,73.75,102.75,1.56,15.45,124905,93
lake_39687,73.75,103.25,12.81,23.47,10754,56
lake_39688,73.75,103.75,36.72,29.83,10749,70
lake_39689,73.75,104.25,0.16,6.29,1127311,74
lake_39690,73.75,104.75,0.86,16,1127985,26
lake_39691,73.75,105.25,3.77,9.59,125193,11
lake_39692,73.75,105.75,6.26,11.93,124888,27
lake_39693,73.75,106.25,0.46,10,1127634,11
lake_39694,73.75,106.75,30.58,27.28,10741,75
lake_39695,73.75,107.25,2.13,15.63,124931,91
lake_39696,73.75,107.75,0.69,15.29,1127204,76
lake_39697,73.75,108.25,1.21,16.32,124902,80
lake_39698,73.75,109.75,0.31,9.74,1127198,10
lake_39699,73.75,110.25,2.28,11.93,125019,6
lake_39700,73.75,110.75,0.58,7.45,1127222,6
lake_39701,73.75,111.25,10.85,24.19,10751,11
lake_39702,73.75,111.75,3.34,12.84,125057,7
lake_39703,73.75,112.25,0.41,13.26,1127590,12
lake_39704,73.75,113.25,0.11,10.85,1127930,11
lake_39705,73.75,113.75,0.1,10.06,1128242,10
lake_39706,73.75,115.25,3.29,6.1,125110,11
lake_39707,73.75,115.75,1.97,12.66,125077,10
lake_39708,73.75,116.25,0.36,14.61,1128243,20
lake_39709,73.75,116.75,9.05,19.06,125172,17
lake_39710,73.75,117.25,1.81,12.31,125179,14
lake_39711,73.75,117.75,0.9,14.1,1128192,17
lake_39712,73.75,118.25,32.8,81.7,10762,11
lake_39713,73.75,118.75,2.75,10.99,125208,6
lake_39714,73.75,123.25,3.37,12.25,125190,6
lake_39715,73.75,123.75,1.2,15.49,125118,10
lake_39716,73.75,124.25,2.25,16.41,125145,6
lake_39717,73.75,124.75,2.28,11.28,125156,5
lake_39718,73.75,125.25,0.42,11.33,1128035,0
lake_39719,73.75,125.75,0.36,10.83,1128248,15
lake_39720,73.75,127.25,0.11,12.27,1128215,6
lake_39721,73.75,127.75,1.33,12.98,125212,3
lake_39722,73.75,136.25,0.63,14.05,1126829,165
lake_39723,73.75,140.75,1.91,15.06,125188,7
lake_39724,73.75,141.25,18.74,103.34,10757,8
lake_39725,73.75,141.75,0.83,14.39,1127799,10
lake_39726,73.75,142.75,0.62,12.98,1127886,8
lake_39727,73.75,143.25,0.52,9.93,1127677,11
lake_39728,74.25,-124.75,0.1,12.54,188054,22
lake_39729,74.25,-124.25,0.11,11.66,188057,2
lake_39730,74.25,-123.75,1.31,21.46,17300,11
lake_39731,74.25,-123.25,0.91,15.24,188029,63
lake_39732,74.25,-122.75,0.12,9.82,188027,59
lake_39733,74.25,-122.25,0.2,14.47,188158,221
lake_39734,74.25,-121.75,0.24,14.74,188020,11
lake_39735,74.25,-121.25,0.29,5.46,188110,119
lake_39736,74.25,-120.75,0.17,6.4,188041,11
lake_39737,74.25,-120.25,3.87,10.3,17309,17
lake_39738,74.25,-119.75,0.15,12.71,188137,41
lake_39739,74.25,-118.75,2.02,15.54,17314,47
lake_39740,74.25,-118.25,0.98,15.34,188101,31
lake_39741,74.25,-113.75,0.13,12.75,188018,153
lake_39742,74.25,-113.25,0.1,13.71,188022,235
lake_39743,74.25,-112.75,0.27,9.88,188026,246
lake_39744,74.25,-98.75,0.14,13.27,188078,18
lake_39745,74.25,-98.25,0.15,12.26,188175,130
lake_39746,74.25,-97.75,0.21,11.86,188127,164
lake_39747,74.25,-94.25,0.15,11.49,188119,12
lake_39748,74.25,-93.75,0.58,11.85,188174,9
lake_39749,74.25,-93.25,0.68,12.64,188182,191
lake_39750,74.25,-92.75,0.72,12.82,188135,6
lake_39751,74.25,-92.25,0.1,10.31,188181,71
lake_39752,74.25,-91.75,0.26,14.06,188164,9
lake_39753,74.25,-91.25,0.18,15.67,188180,7
lake_39754,74.25,-90.25,0.1,7.12,188153,262
lake_39755,74.25,-57.25,3.06,95.17,17311,0
lake_39756,74.25,-56.75,0.18,14.92,188105,170
lake_39757,74.25,-56.25,10.4,99.11,1774,6
lake_39758,74.25,-25.25,2.1,14.89,17305,776
lake_39759,74.25,-24.75,2.9,18.05,17313,454
lake_39760,74.25,-24.25,0.79,16.4,188122,161
lake_39761,74.25,-23.75,24.66,20.13,1773,152
lake_39762,74.25,-23.25,1.34,16.83,17315,221
lake_39763,74.25,-22.25,0.82,19.7,188094,280
lake_39764,74.25,-21.75,1.67,13.66,17298,258
lake_39765,74.25,-20.75,0.93,18.2,188091,211
lake_39766,74.25,18.75,0.2,13.19,1125913,18
lake_39767,74.25,19.25,0.15,8.93,1126037,270
lake_39768,74.25,55.75,0.89,15.11,1126334,34
lake_39769,74.25,56.25,53.69,80.31,10737,11
lake_39770,74.25,56.75,71.31,109.56,10728,12
lake_39771,74.25,57.25,0.79,25.69,1126047,508
lake_39772,74.25,57.75,0.98,13.93,1126042,68
lake_39773,74.25,58.25,3.03,11.87,124817,15
lake_39774,74.25,58.75,0.96,8.8,1126361,7
lake_39775,74.25,82.75,1.13,12.34,124862,4
lake_39776,74.25,86.25,11.65,20.35,10735,21
lake_39777,74.25,87.25,7.44,27.07,124865,10
lake_39778,74.25,87.75,1.56,13,124868,9
lake_39779,74.25,88.25,0.15,13.62,1126601,42
lake_39780,74.25,88.75,0.42,9.61,1126435,60
lake_39781,74.25,89.25,0.92,11.88,1126067,64
lake_39782,74.25,89.75,0.21,13.23,1126540,143
lake_39783,74.25,90.25,1.2,15.59,124818,130
lake_39784,74.25,90.75,3.75,10.77,124813,128
lake_39785,74.25,91.25,13.38,14.8,10733,121
lake_39786,74.25,91.75,8.51,19.52,124843,125
lake_39787,74.25,92.25,1.78,12.96,124834,111
lake_39788,74.25,92.75,0.55,8.7,1126285,197
lake_39789,74.25,93.75,2.2,12.45,124753,190
lake_39790,74.25,94.25,0.88,17.23,1126560,179
lake_39791,74.25,94.75,0.3,7.87,1126082,258
lake_39792,74.25,95.25,3.75,19.02,124836,272
lake_39793,74.25,95.75,1.45,21.81,124810,352
lake_39794,74.25,96.25,1.1,17.1,124846,147
lake_39795,74.25,96.75,1.65,15.48,124873,15
lake_39796,74.25,97.25,2.92,19.73,124766,310
lake_39797,74.25,97.75,0.57,13.01,1125823,233
lake_39798,74.25,98.25,19.78,81.85,10738,8
lake_39799,74.25,98.75,24.62,17.26,10730,25
lake_39800,74.25,99.25,1.22,14.45,124870,129
lake_39801,74.25,99.75,0.93,19.28,1126469,5
lake_39802,74.25,100.25,11.76,22.87,10739,121
lake_39803,74.25,100.75,3.35,14,124855,123
lake_39804,74.25,101.25,4.85,98.13,124760,9
lake_39805,74.25,101.75,0.47,10.82,1126374,8
lake_39806,74.25,102.25,0.63,11.42,1125860,102
lake_39807,74.25,102.75,1.96,8.54,124747,9
lake_39808,74.25,103.25,2.87,18.32,124762,95
lake_39809,74.25,103.75,36.98,28.17,10731,24
lake_39810,74.25,104.25,42.97,22.13,10732,91
lake_39811,74.25,104.75,19.45,27.31,10740,91
lake_39812,74.25,105.25,2.89,12.99,124736,101
lake_39813,74.25,105.75,91.34,21.89,10727,126
lake_39814,74.25,106.25,2.37,15.06,124814,111
lake_39815,74.25,106.75,5.19,12.82,124825,56
lake_39816,74.25,107.25,375.76,158.91,1008,39
lake_39817,74.25,107.75,74.11,18.57,10729,49
lake_39818,74.25,108.25,5.51,15.37,124823,74
lake_39819,74.25,108.75,2.3,12.66,124816,76
lake_39820,74.25,109.25,2.22,14.24,124754,69
lake_39821,74.25,109.75,1.27,19.54,124735,34
lake_39822,74.25,110.25,0.2,6.72,1125820,39
lake_39823,74.25,111.25,0.14,13.88,1126199,11
lake_39824,74.25,111.75,1.28,13.45,124791,8
lake_39825,74.25,112.25,0.14,13.26,1125795,9
lake_39826,74.25,112.75,0.1,12.46,1125881,25
lake_39827,74.25,113.25,0.31,11.57,1126095,14
lake_39828,74.25,135.75,0.1,10.06,1126688,112
lake_39829,74.25,140.25,0.2,7.4,1126673,0
lake_39830,74.25,140.75,1.11,10.43,124854,5
lake_39831,74.75,-121.75,0.14,16.18,188013,11
lake_39832,74.75,-115.25,0.17,15.4,187756,31
lake_39833,74.75,-114.75,0.39,13.52,187755,21
lake_39834,74.75,-113.75,0.1,11.55,187916,125
lake_39835,74.75,-113.25,0.57,12.41,187887,12
lake_39836,74.75,-112.75,0.18,14.25,187922,222
lake_39837,74.75,-112.25,0.16,13.55,187913,227
lake_39838,74.75,-111.75,0.27,14.31,187903,139
lake_39839,74.75,-111.25,2.25,10.24,17291,56
lake_39840,74.75,-110.75,0.65,16.53,187742,59
lake_39841,74.75,-110.25,0.44,10,187834,50
lake_39842,74.75,-109.75,1.26,14.1,17277,7
lake_39843,74.75,-109.25,0.12,12.35,187762,52
lake_39844,74.75,-108.25,0.4,10.28,187780,18
lake_39845,74.75,-107.75,1.22,8.87,17270,7
lake_39846,74.75,-98.25,0.11,9.98,187933,25
lake_39847,74.75,-97.75,0.37,11.22,188012,89
lake_39848,74.75,-97.25,0.68,12.26,188001,46
lake_39849,74.75,-96.25,2.68,9.01,17268,12
lake_39850,74.75,-95.75,0.16,18.56,187859,38
lake_39851,74.75,-95.25,0.85,12.37,187897,14
lake_39852,74.75,-94.75,1.21,12.77,17288,9
lake_39853,74.75,-94.25,0.11,14.69,187957,101
lake_39854,74.75,-93.75,0.63,12.84,187737,254
lake_39855,74.75,-93.25,0.96,18.95,187810,10
lake_39856,74.75,-91.75,0.14,12.61,187862,59
lake_39857,74.75,-91.25,0.24,12.7,187752,296
lake_39858,74.75,-90.75,1.63,16.27,17279,12
lake_39859,74.75,-90.25,1.56,15.28,17292,9
lake_39860,74.75,-89.75,0.19,9.25,187980,372
lake_39861,74.75,-89.25,0.17,8.73,187836,367
lake_39862,74.75,-88.75,0.31,13.01,187801,98
lake_39863,74.75,-88.25,0.28,12.45,187873,266
lake_39864,74.75,-87.75,0.45,8.6,187766,467
lake_39865,74.75,-87.25,0.35,10.32,187967,487
lake_39866,74.75,-86.75,0.11,4.92,187891,500
lake_39867,74.75,-86.25,0.15,10.75,187979,464
lake_39868,74.75,-85.75,3.32,17.13,17282,249
lake_39869,74.75,-85.25,2.46,10.15,17283,221
lake_39870,74.75,-84.75,2.78,24.86,17294,369
lake_39871,74.75,-84.25,0.14,8.04,187746,537
lake_39872,74.75,-83.75,9.68,25.22,17275,13
lake_39873,74.75,-83.25,3.32,14.91,17281,72
lake_39874,74.75,-82.75,0.36,14.98,187817,453
lake_39875,74.75,-82.25,0.25,4.58,187942,661
lake_39876,74.75,-81.75,2.21,17.33,17290,407
lake_39877,74.75,-81.25,0.12,8.14,187853,425
lake_39878,74.75,-80.75,0.31,11.68,187982,96
lake_39879,74.75,-80.25,1.68,11.56,17273,8
lake_39880,74.75,-79.75,0.15,13.47,187830,11
lake_39881,74.75,-57.25,3.79,20.68,17287,0
lake_39882,74.75,-56.75,3.63,44.28,17285,4
lake_39883,74.75,-56.25,5.41,94.06,17295,3
lake_39884,74.75,-21.25,0.59,9.94,187865,238
lake_39885,74.75,-20.75,4.6,15.19,17296,150
lake_39886,74.75,56.25,0.31,11.16,1125681,484
lake_39887,74.75,56.75,4.31,20.73,124615,11
lake_39888,74.75,57.25,4.49,40.53,124678,12
lake_39889,74.75,57.75,0.57,16.8,1125492,340
lake_39890,74.75,58.25,4.33,12.63,124710,120
lake_39891,74.75,58.75,2.28,12.54,124643,371
lake_39892,74.75,59.25,0.15,6.94,1124832,371
lake_39893,74.75,59.75,0.6,10.46,1124914,288
lake_39894,74.75,60.25,0.1,8.55,1125076,8
lake_39895,74.75,86.75,2.43,14.16,124624,11
lake_39896,74.75,87.25,1.44,12.75,124699,21
lake_39897,74.75,87.75,3.05,8.37,124618,11
lake_39898,74.75,88.25,2.41,13.95,124631,39
lake_39899,74.75,88.75,0.1,6.04,1125105,144
lake_39900,74.75,89.25,1.29,16.36,124671,201
lake_39901,74.75,89.75,0.16,8.62,1125745,79
lake_39902,74.75,90.25,1.17,11.67,124708,83
lake_39903,74.75,90.75,0.84,16.28,1125762,110
lake_39904,74.75,91.25,0.19,17.31,1125639,121
lake_39905,74.75,91.75,1.03,16.26,124611,279
lake_39906,74.75,92.25,1.33,9.89,124647,168
lake_39907,74.75,92.75,0.62,9.6,1125047,225
lake_39908,74.75,93.25,0.15,8.34,1125072,272
lake_39909,74.75,93.75,1.29,16.1,124614,174
lake_39910,74.75,94.75,0.1,10.15,1125676,192
lake_39911,74.75,95.25,0.71,13.51,1125075,83
lake_39912,74.75,95.75,0.1,12.21,1125021,93
lake_39913,74.75,96.25,0.1,8.28,1124912,95
lake_39914,74.75,97.25,0.1,6.44,1125677,247
lake_39915,74.75,97.75,0.4,16.13,1125325,142
lake_39916,74.75,98.25,0.47,10.52,1125505,182
lake_39917,74.75,98.75,0.2,8.62,1125548,489
lake_39918,74.75,99.25,0.33,11.44,1125585,368
lake_39919,74.75,99.75,4.42,19.89,124682,209
lake_39920,74.75,100.25,5.65,21.1,124651,34
lake_39921,74.75,100.75,0.1,11.58,1125039,105
lake_39922,74.75,101.25,4915.1,26,91,5
lake_39923,74.75,101.75,6.31,24.3,124645,227
lake_39924,74.75,102.25,2.25,16.79,124640,300
lake_39925,74.75,102.75,0.1,7.92,1125116,360
lake_39926,74.75,103.25,0.14,13.73,1125736,128
lake_39927,74.75,103.75,0.27,14,1125080,65
lake_39928,74.75,104.25,1.2,14.48,124709,115
lake_39929,74.75,104.75,8.7,11.42,124726,88
lake_39930,74.75,105.25,9.38,10.41,124722,100
lake_39931,74.75,105.75,1.58,18.34,124679,99
lake_39932,74.75,106.25,0.26,7.45,1125363,99
lake_39933,74.75,106.75,47.45,81.14,10721,8
lake_39934,74.75,107.25,259.65,215.37,1007,68
lake_39935,74.75,107.75,1.58,13.61,124684,123
lake_39936,74.75,108.25,0.27,7.43,1125672,55
lake_39937,74.75,108.75,27.06,16.39,10725,53
lake_39938,74.75,109.25,0.26,14.53,1124959,141
lake_39939,74.75,109.75,0.66,10.96,1125041,120
lake_39940,74.75,110.25,0.14,14.26,1124884,170
lake_39941,74.75,110.75,0.32,6.02,1125130,67
lake_39942,74.75,111.25,0.24,11.75,1125249,57
lake_39943,74.75,111.75,0.16,6.21,1124868,61
lake_39944,74.75,112.25,0.51,4.65,1125014,7
lake_39945,74.75,138.75,1.1,20.92,124637,211
lake_39946,74.75,139.25,0.16,15.16,1124841,42
lake_39947,74.75,139.75,0.1,10.41,1124851,4
lake_39948,74.75,140.25,0.14,13.26,1125081,10
lake_39949,74.75,143.75,0.1,13.71,1124956,13
lake_39950,74.75,147.75,0.27,12.78,1125018,36
lake_39951,74.75,148.75,0.13,12.4,1125292,15
lake_39952,74.75,150.75,0.15,13.53,1124954,5
lake_39953,75.25,-117.75,0.27,6.75,187500,10
lake_39954,75.25,-116.75,0.4,11.37,187425,260
lake_39955,75.25,-114.25,0.18,15.68,187377,383
lake_39956,75.25,-113.75,0.73,16.5,187411,236
lake_39957,75.25,-113.25,0.3,13.49,187555,391
lake_39958,75.25,-112.75,0.13,11.54,187494,302
lake_39959,75.25,-112.25,0.37,8.78,187548,256
lake_39960,75.25,-111.75,0.1,10.03,187567,169
lake_39961,75.25,-111.25,0.42,10.57,187528,94
lake_39962,75.25,-110.75,0.77,9.3,187375,25
lake_39963,75.25,-110.25,0.15,12.56,187463,127
lake_39964,75.25,-109.75,0.2,16.49,187538,196
lake_39965,75.25,-109.25,0.2,13.5,187441,104
lake_39966,75.25,-108.75,3.24,15.55,17248,7
lake_39967,75.25,-108.25,0.14,12.71,187395,11
lake_39968,75.25,-107.75,0.61,9.36,187606,69
lake_39969,75.25,-107.25,0.09,9.37,187613,147
lake_39970,75.25,-106.75,0.1,13.16,187639,92
lake_39971,75.25,-106.25,1.11,11.99,17260,15
lake_39972,75.25,-104.25,0.18,16.01,187630,89
lake_39973,75.25,-100.25,1.61,12.12,17235,13
lake_39974,75.25,-99.75,3.37,9.28,17229,19
lake_39975,75.25,-99.25,4.11,15.92,17263,21
lake_39976,75.25,-98.75,1.21,18.43,17244,160
lake_39977,75.25,-98.25,1.55,14.77,17242,13
lake_39978,75.25,-97.75,1.19,12.44,17247,16
lake_39979,75.25,-97.25,0.55,9.65,187390,12
lake_39980,75.25,-96.75,0.48,10.74,187380,43
lake_39981,75.25,-96.25,3.1,15.83,17241,13
lake_39982,75.25,-95.75,3.11,12.14,17224,13
lake_39983,75.25,-94.75,0.76,13.48,187453,68
lake_39984,75.25,-94.25,0.31,10.3,187435,92
lake_39985,75.25,-93.75,3.13,10.8,17249,11
lake_39986,75.25,-92.25,0.15,11.9,187456,174
lake_39987,75.25,-91.75,0.53,9.99,187638,180
lake_39988,75.25,-90.75,0.2,8.13,187660,338
lake_39989,75.25,-90.25,0.19,12.74,187732,312
lake_39990,75.25,-89.75,0.24,12.8,187369,185
lake_39991,75.25,-89.25,0.19,4.95,187426,11
lake_39992,75.25,-88.75,1.88,18.57,17258,349
lake_39993,75.25,-88.25,8.61,23.67,17266,277
lake_39994,75.25,-87.75,0.43,11.33,187448,136
lake_39995,75.25,-87.25,0.12,6.03,187408,283
lake_39996,75.25,-86.75,0.65,14.54,187482,126
lake_39997,75.25,-86.25,0.23,7.24,187490,90
lake_39998,75.25,-85.75,0.14,7.79,187465,73
lake_39999,75.25,-85.25,7.44,13.42,17223,21
lake_40000,75.25,-84.75,0.51,16.41,187462,393
lake_40001,75.25,-84.25,6.96,20.87,17256,349
lake_40002,75.25,-83.75,0.67,22.45,187681,425
lake_40003,75.25,-83.25,0.14,10.21,187702,428
lake_40004,75.25,-82.75,0.14,3.53,187624,1185
lake_40005,75.25,-81.25,0.13,6.43,187710,507
lake_40006,75.25,-80.75,0.14,13.35,187684,156
lake_40007,75.25,-80.25,0.28,9.92,187569,345
lake_40008,75.25,-79.75,0.13,17.54,187556,201
lake_40009,75.25,-58.25,11.18,95.6,1770,2
lake_40010,75.25,-22.75,0.96,8.76,187644,736
lake_40011,75.25,-22.25,1.13,18.82,17254,395
lake_40012,75.25,-21.75,7.34,13.81,17240,214
lake_40013,75.25,-21.25,2.81,17.93,17239,153
lake_40014,75.25,56.25,5.86,31.99,124609,10
lake_40015,75.25,56.75,1.56,14.87,124602,176
lake_40016,75.25,57.25,2.8,16.75,124558,356
lake_40017,75.25,57.75,0.54,19.42,1123815,288
lake_40018,75.25,58.25,1.88,14.08,124498,230
lake_40019,75.25,58.75,1.22,18,124418,290
lake_40020,75.25,59.25,0.37,5.3,1124819,492
lake_40021,75.25,59.75,0.42,5.95,1124614,520
lake_40022,75.25,60.25,1.19,18.29,124527,394
lake_40023,75.25,60.75,1.82,14.44,124471,338
lake_40024,75.25,61.25,4.74,15.94,124446,294
lake_40025,75.25,61.75,1.43,15.56,124479,192
lake_40026,75.25,82.25,2.17,16.24,124518,0
lake_40027,75.25,87.25,0.26,13.21,1124613,14
lake_40028,75.25,87.75,0.38,11.49,1124714,9
lake_40029,75.25,88.25,0.26,14.4,1124596,24
lake_40030,75.25,88.75,1.07,12.86,124596,35
lake_40031,75.25,89.25,0.15,15.17,1124033,32
lake_40032,75.25,89.75,5.55,14.8,124495,21
lake_40033,75.25,90.25,1.68,13.74,124442,14
lake_40034,75.25,90.75,0.75,11.17,1123571,20
lake_40035,75.25,91.25,0.15,13.49,1123343,120
lake_40036,75.25,91.75,0.1,5.95,1124269,304
lake_40037,75.25,92.25,0.7,13.16,1124435,317
lake_40038,75.25,92.75,1.07,14.06,124524,345
lake_40039,75.25,93.25,0.14,11.37,1123500,244
lake_40040,75.25,93.75,2,15.55,124457,242
lake_40041,75.25,94.25,0.48,13.19,1123413,209
lake_40042,75.25,94.75,0.26,11.97,1123355,267
lake_40043,75.25,95.25,1.34,18.38,124580,92
lake_40044,75.25,95.75,0.73,14.28,1123892,79
lake_40045,75.25,96.25,10.41,22.42,10718,60
lake_40046,75.25,96.75,6.88,13.96,124483,79
lake_40047,75.25,97.25,0.78,19.08,1124371,85
lake_40048,75.25,97.75,0.53,11.31,1124060,131
lake_40049,75.25,98.25,0.14,17.7,1123346,62
lake_40050,75.25,98.75,5.88,21.02,124599,149
lake_40051,75.25,99.25,0.58,4.78,1123582,8
lake_40052,75.25,99.75,16.65,15,10717,15
lake_40053,75.25,100.25,5.72,19.43,124541,14
lake_40054,75.25,100.75,0.2,13.71,1123852,170
lake_40055,75.25,101.25,1.49,13.52,124542,162
lake_40056,75.25,101.75,0.14,16.58,1124057,177
lake_40057,75.25,102.25,0.18,14.7,1124600,166
lake_40058,75.25,102.75,0.15,7.19,1124140,285
lake_40059,75.25,103.25,0.59,11.27,1124070,187
lake_40060,75.25,103.75,2.04,15.71,124481,152
lake_40061,75.25,104.25,1.58,12.77,124519,86
lake_40062,75.25,104.75,0.92,25.65,1124325,158
lake_40063,75.25,105.25,9.97,11.56,124539,32
lake_40064,75.25,105.75,0.77,16.36,1124676,54
lake_40065,75.25,106.25,0.32,11.14,1124770,7
lake_40066,75.25,106.75,0.14,11.68,1124425,393
lake_40067,75.25,107.25,0.63,30.31,1123334,456
lake_40068,75.25,107.75,0.15,11.32,1123429,391
lake_40069,75.25,108.25,0.14,10.07,1124183,448
lake_40070,75.25,108.75,2.65,20.62,124550,635
lake_40071,75.25,109.25,0.74,17.2,1123386,736
lake_40072,75.25,109.75,1.6,30.76,124486,496
lake_40073,75.25,110.25,1.11,15.06,124430,640
lake_40074,75.25,110.75,1.05,16.85,124422,603
lake_40075,75.25,111.25,2.68,21.16,124426,530
lake_40076,75.25,111.75,0.51,16.42,1123457,377
lake_40077,75.25,112.25,1.01,25.91,124438,437
lake_40078,75.25,112.75,37.18,16.89,10719,75
lake_40079,75.25,113.25,13,25.67,10714,13
lake_40080,75.25,113.75,1.1,12.83,124432,8
lake_40081,75.25,135.75,0.14,11.73,1123395,52
lake_40082,75.25,139.25,0.1,4.9,1124785,7
lake_40083,75.25,139.75,0.15,7.25,1124047,11
lake_40084,75.25,140.25,5.25,98.55,124466,9
lake_40085,75.25,142.25,0.15,16.19,1124120,8
lake_40086,75.25,142.75,1.86,10.18,124514,4
lake_40087,75.25,143.25,0.26,12.3,1123676,4
lake_40088,75.25,143.75,3.69,94.95,124437,5
lake_40089,75.25,144.25,0.69,15.45,1123358,4
lake_40090,75.25,144.75,4.55,80.41,124445,8
lake_40091,75.25,146.25,0.1,10.06,1123917,16
lake_40092,75.25,146.75,1.97,12.75,124425,15
lake_40093,75.25,147.25,1.82,10.64,124598,14
lake_40094,75.25,147.75,6.66,30.61,124500,11
lake_40095,75.25,148.25,12.88,104.93,10720,7
lake_40096,75.25,148.75,0.57,8.31,1124598,30
lake_40097,75.25,149.25,0.09,10.41,1124633,120
lake_40098,75.25,149.75,0.25,13.73,1124421,20
lake_40099,75.25,150.25,3.16,13.84,124587,14
lake_40100,75.25,150.75,0.16,13.39,1124775,5
lake_40101,75.75,-121.25,0.65,12.59,187101,14
lake_40102,75.75,-120.25,0.16,12.75,187141,3
lake_40103,75.75,-118.25,0.19,13.59,187153,64
lake_40104,75.75,-115.25,0.12,9.17,187186,403
lake_40105,75.75,-114.75,0.15,7.37,187140,553
lake_40106,75.75,-114.25,0.16,7.79,187174,314
lake_40107,75.75,-113.25,0.18,5.66,187351,483
lake_40108,75.75,-112.75,0.11,7.28,187103,263
lake_40109,75.75,-112.25,0.1,9.24,187331,409
lake_40110,75.75,-111.75,0.6,10.85,187143,13
lake_40111,75.75,-111.25,0.3,11.4,187327,16
lake_40112,75.75,-110.75,3.15,12.34,17218,9
lake_40113,75.75,-110.25,0.94,9.48,187303,10
lake_40114,75.75,-109.75,0.44,9.03,187125,10
lake_40115,75.75,-109.25,0.15,12.37,187151,15
lake_40116,75.75,-108.75,0.19,13.96,187328,12
lake_40117,75.75,-107.75,2.01,19.04,17194,25
lake_40118,75.75,-107.25,0.15,12.37,187347,115
lake_40119,75.75,-106.75,0.72,16,187217,103
lake_40120,75.75,-105.75,0.68,9.81,187128,210
lake_40121,75.75,-102.75,1.75,17.46,17201,12
lake_40122,75.75,-102.25,0.75,14.67,187102,17
lake_40123,75.75,-101.75,0.13,16.22,187144,83
lake_40124,75.75,-101.25,0.83,12.19,187160,15
lake_40125,75.75,-100.75,0.45,10.05,187298,12
lake_40126,75.75,-100.25,2.4,48.7,17222,7
lake_40127,75.75,-99.75,0.17,9.29,187252,45
lake_40128,75.75,-99.25,3.39,13,17209,23
lake_40129,75.75,-98.75,4.38,19.04,17202,11
lake_40130,75.75,-98.25,0.16,12.97,187336,100
lake_40131,75.75,-97.75,0.31,15.19,187285,11
lake_40132,75.75,-97.25,0.54,10.61,187342,10
lake_40133,75.75,-96.75,0.19,15.56,187161,26
lake_40134,75.75,-96.25,6.22,18.71,17225,11
lake_40135,75.75,-95.75,0.46,9.87,187310,14
lake_40136,75.75,-95.25,0.16,13.2,187329,12
lake_40137,75.75,-94.25,0.71,15.61,187334,76
lake_40138,75.75,-92.25,1.64,9.99,17195,6
lake_40139,75.75,-91.75,1.1,15.22,17204,16
lake_40140,75.75,-91.25,1.7,13.17,17192,12
lake_40141,75.75,-90.75,0.86,14.45,187111,9
lake_40142,75.75,-90.25,0.12,11.76,187105,30
lake_40143,75.75,-89.75,4.97,15.63,17199,19
lake_40144,75.75,-88.75,0.12,14.91,187274,236
lake_40145,75.75,-87.75,0.73,12.85,187362,195
lake_40146,75.75,-85.75,0.29,14.51,187283,14
lake_40147,75.75,-85.25,4.36,11.67,17216,12
lake_40148,75.75,-84.75,1.18,10.13,17208,17
lake_40149,75.75,-84.25,0.6,12.53,187175,6
lake_40150,75.75,-83.75,0.24,14.35,187156,10
